Filename,PSNR Score,SSIM Score,NIMA Score,NIQE Score,PIQE Score,BRISQUE Score
Min : Max (Globali),4.502617636575794 : 24.187302748040956,0.18033593130830974 : 0.926904963103491,2.1704027699306607 : 5.6702758045867085,5.388773870449069 : 27.81625796487912,1.6925570037819033 : 46.72851718519276,20.51150341128914 : 157.94191320012186

Photo 1 Min : Max (Locali),10.234804074401001 : 23.708486923637885,0.4912541056660155 : 0.8468023198109548,2.445612204261124 : 4.925967551767826,9.118150207487707 : 25.784089310802973,8.543527753284435 : 32.09661999540438,52.73063136974963 : 142.72891583808138
image_1_candidate_1111.jpg,14.987044993104986,0.6293854476485542,4.706715295091271,11.437814449097731,21.123047815520398,56.85922709151862
image_1_candidate_934.jpg,14.81492983010008,0.7553980641541629,4.808490085881203,14.35540724730081,11.899645744140825,73.90511113240882
image_1_candidate_796.jpg,15.900113203326994,0.7461820654372291,4.644052145071328,11.56505060993175,11.159885017025719,68.27647473902903
image_1_candidate_151.jpg,14.583995646311509,0.6710921246408095,4.914383205585182,11.28360407062299,15.59765345196586,55.28081121306491
image_1_candidate_202.jpg,12.684508143303425,0.6493049283771172,4.682197202928364,10.777757745789579,18.847873149573434,83.02841777237131
image_1_candidate_849.jpg,18.109390601244336,0.7480521171460289,4.604094449430704,14.367874563289673,10.341512599337122,66.02159124796015
image_1_candidate_35.jpg,13.371837596881067,0.7180202126312095,4.612539111636579,11.866255006248045,13.459378006548983,73.3128225894418
image_1_candidate_204.jpg,12.65200738888895,0.6434072787535499,4.689952407032251,9.850165731768554,19.928425541241637,84.17787368309087
image_1_candidate_1186.jpg,13.368068164483795,0.6128973883070206,4.602321922779083,11.09142100759921,24.702968360557797,69.50939222799263
image_1_candidate_867.jpg,14.558100276110242,0.7490669190444871,4.641317664645612,11.353646951227258,10.688078442558249,81.86420140472796
image_1_candidate_812.jpg,16.11871653540365,0.8456541110589391,4.638503095600754,14.392233594447655,12.717088118338985,68.01689905946432
image_1_candidate_902.jpg,20.458876332035352,0.846374228004399,4.680442382115871,12.241351812313532,8.964575122420475,73.09002321933019
image_1_candidate_1349.jpg,11.062569190906968,0.4912541056660155,3.493415725417435,25.784089310802973,32.09661999540438,118.91513108865882
image_1_candidate_613.jpg,15.013841338784143,0.6637715461062709,4.501417230814695,14.69972883143394,19.844956309438672,61.28457529728212
image_1_candidate_1169.jpg,15.46022564546012,0.7945798458561475,4.760504976846278,11.250694613782318,12.55772493993865,78.35777447158978
image_1_candidate_1029.jpg,17.273884654259277,0.7252182217561517,4.8309892965480685,12.636290418913967,10.774418613067876,60.63486301178705
image_1_candidate_325.jpg,14.40127069987349,0.7026424539819462,4.885904395952821,10.20794914001881,10.593004830947846,61.937546182658934
image_1_candidate_1305.jpg,16.248527625647263,0.7128439346520675,4.852010200731456,11.825864370188533,13.346694288809907,61.24691501113455
image_1_candidate_833.jpg,12.687812439962885,0.7589651824308744,4.742897468619049,12.548419435226513,15.838145088446117,62.517699707100746
image_1_candidate_477.jpg,13.018747225355174,0.656505230676453,4.677352136466652,11.74848203344298,17.05881940164489,65.88428849471882
image_1_candidate_1117.jpg,15.079178092361701,0.6355121735480694,4.7492822501808405,13.194071842133232,20.286447769919757,56.723639856320915
image_1_candidate_1181.jpg,15.48976752891458,0.792642494930866,4.746331062167883,11.539345229389172,12.233856155829487,76.9580295812475
image_1_candidate_425.jpg,12.344093737764512,0.5498371302861215,4.581260446459055,16.07923937603198,22.041958773428835,75.78986054919699
image_1_candidate_800.jpg,16.3432745046927,0.8447323651550241,4.6356805339455605,13.904470967978053,13.049694681845642,64.5289617696543
image_1_candidate_393.jpg,13.298809802775015,0.6852673406353835,4.889027679339051,11.842764062980764,10.291435482490748,56.97151902165376
image_1_candidate_284.jpg,16.351772350767593,0.7609732370879417,4.907489077653736,12.461098926578368,10.064398230942423,66.68968906101554
image_1_candidate_276.jpg,16.340805703496763,0.7624514566895287,4.925967551767826,12.416064097166926,9.902264676381382,65.79863514535145
image_1_candidate_1283.jpg,20.356936188370014,0.8158902525905432,4.695595111697912,12.586805649141592,9.315838726428273,68.30392522271234
image_1_candidate_1011.jpg,13.3739892802706,0.6557088078276957,4.701913717202842,10.601180133002462,16.663609967603787,70.7290183033889
image_1_candidate_215.jpg,18.434678597161824,0.7726261800573871,4.746335040777922,13.07621281095745,8.778379031561375,68.19153847844461
image_1_candidate_1121.jpg,12.374876978580872,0.6328783917661188,4.627852383535355,10.458581174260361,20.081580491666518,84.27711649652542
image_1_candidate_1445.jpg,17.158047160720393,0.6851913473568407,4.746803982183337,14.435457733512198,17.050631184856215,58.84517338912542
image_1_candidate_939.jpg,14.657535699039634,0.7499060503628479,4.770642480812967,13.920579362454722,12.539766719242479,76.31105300559659
image_1_candidate_15.jpg,12.033222089865866,0.5870426641805361,4.579924268648028,12.09770608613886,24.854921735894457,81.33259059956197
image_1_candidate_931.jpg,14.716963915935162,0.7509014284175466,4.836062784772366,12.410011665352846,11.39636761990459,76.97976500405946
image_1_candidate_983.jpg,15.913421751582806,0.8135439867060436,4.715210667345673,14.384473478915048,9.279301844649726,72.32317458187879
image_1_candidate_1217.jpg,11.825199883562455,0.5610688454359499,4.712288123555481,17.10722437127159,26.104236408984878,88.4136231394317
image_1_candidate_246.jpg,18.303796292096067,0.7898771315480548,4.78580769803375,13.119849115293267,8.963169983010365,67.83851723758823
image_1_candidate_984.jpg,15.789918495255561,0.8141882291533528,4.691544353496283,11.391609294831222,9.53657386853641,71.0488955269376
image_1_candidate_1025.jpg,17.344872419791194,0.7294220600438467,4.839404433965683,11.72779488649949,10.67580285398206,61.06815909350007
image_1_candidate_1012.jpg,13.560553657518978,0.6650170748548704,4.699638340622187,9.503294099375664,16.8355092754236,69.92968936584248
image_1_candidate_756.jpg,13.219023760242706,0.6331745809624861,4.705844838172197,10.172683952700032,14.277957835217256,73.52876587727928
image_1_candidate_878.jpg,14.349788135670131,0.7414812739772744,4.633102843072265,11.319108363880353,11.39346855409112,81.46513311331717
image_1_candidate_1110.jpg,15.330671517225126,0.6472970333536744,4.7710165195167065,13.015176680278257,19.864433059899007,54.236148985399154
image_1_candidate_376.jpg,12.547280107256835,0.6150084060779267,4.634328043088317,10.70410546750513,23.494232960699655,72.05643013180031
image_1_candidate_6.jpg,11.799966162609707,0.5633934609817548,4.5027624340727925,15.443320446887697,24.303138390862973,92.64549636755942
image_1_candidate_502.jpg,15.298087613075712,0.7156294820468757,4.7074563493952155,11.952018111993787,13.005214636415516,64.70232196409813
image_1_candidate_188.jpg,11.633423415563364,0.5462857074307718,4.516571213491261,20.226119584528497,25.95005121340809,105.57128732174567
image_1_candidate_54.jpg,16.999892211048163,0.7214706150220942,4.788919942453504,12.800263375419922,12.7630121452088,64.94969652125667
image_1_candidate_955.jpg,12.29136701264743,0.7543088794326954,4.885269533842802,11.246174620421348,8.586701022392127,70.14352268516029
image_1_candidate_772.jpg,11.777083241341613,0.558053153619364,4.669851200655103,17.94204457079173,21.16464661498831,91.81932621274348
image_1_candidate_926.jpg,12.58347687135467,0.6616591683008854,4.73195238923654,9.917034567473813,19.320178791466248,87.24710162098086
image_1_candidate_233.jpg,11.82666770083198,0.5868853085818594,4.403327999636531,11.248656373427153,23.979686699532532,75.66753738278805
image_1_candidate_1385.jpg,23.417748491147123,0.8397218370606324,4.605460355291143,11.717480867849865,14.399998864478217,63.890482783959214
image_1_candidate_1337.jpg,11.39022116587363,0.5244942391488961,4.59586974978447,21.47559568808521,24.325349872235034,117.3300404254893
image_1_candidate_539.jpg,14.737347157609689,0.7059031762005684,4.688288131728768,11.619222241405026,11.725695425621083,67.65130038274071
image_1_candidate_263.jpg,14.013072480433703,0.7645645623637426,4.828791670501232,11.283721846428207,9.046153829977928,67.8051058414602
image_1_candidate_975.jpg,15.784540807569329,0.8129344291440529,4.706534102093428,11.773149060641828,8.961418810903815,71.61770573881097
image_1_candidate_582.jpg,13.974973883240596,0.7205710882373877,4.77266435790807,12.722656757371652,9.008916896006218,66.67338318992518
image_1_candidate_921.jpg,12.587627392362918,0.664883674652221,4.689918773248792,9.328217087655489,19.94730017552889,84.43703813159925
image_1_candidate_827.jpg,13.887426841816051,0.7156404436387785,4.748521147761494,13.497888706596532,13.052420897091574,77.41653247617671
image_1_candidate_601.jpg,16.562602227324,0.7699177539676004,4.683077652007341,11.433706243611436,8.778709483794849,69.04723271290891
image_1_candidate_351.jpg,11.686436730647694,0.5437782843213953,4.628450139425695,21.3461952706684,24.793654669770543,114.56644892758322
image_1_candidate_945.jpg,12.469788571965019,0.7535615849984559,4.841297843493521,10.881494822978304,8.966863552229281,70.53627529057314
image_1_candidate_899.jpg,20.424360973392947,0.8468023198109548,4.658054723870009,12.411164086067256,8.543527753284435,74.14359565498069
image_1_candidate_617.jpg,14.316019344745552,0.6486778120663019,4.549141622148454,10.988571916994598,24.403839236970658,63.069925080905364
image_1_candidate_632.jpg,16.137971949633695,0.7627290452970358,4.596169713884592,12.920383498869501,9.34159140112097,67.37607829233889
image_1_candidate_1388.jpg,23.62289834328399,0.8405294365851672,4.57661286694929,11.97014787214454,14.098739221974721,64.18493594865765
image_1_candidate_93.jpg,13.38595969410119,0.6179196695580612,4.495330716483295,9.639940530726848,22.826236147492523,62.7825509621257
image_1_candidate_159.jpg,12.709503090557764,0.6585157898180928,4.662706865929067,9.118150207487707,15.27842842249946,72.82125120598914
image_1_candidate_429.jpg,12.415231922829516,0.5561321780646477,4.51795123051852,14.964720693596163,19.447436903570807,73.3776821824473
image_1_candidate_1408.jpg,11.5317745072932,0.5296200153913381,4.534729156643152,18.87793760667943,24.295416065093907,114.07571181948424

Photo 2 Min : Max (Locali),9.0201465944082 : 23.446590799799722,0.4853612866082371 : 0.860276234236653,2.5326694203540683 : 5.332934384001419,6.365067285190033 : 13.601967395904186,6.985560077857038 : 17.57502423338296,53.410039856789695 : 143.87495490096768
image_2_candidate_771.jpg,14.861924509522733,0.7613312908544799,5.241584122879431,8.954459539204338,11.900344971512885,71.51103815542228
image_2_candidate_431.jpg,15.29271409875252,0.7749049587889837,5.212916435208172,7.462352369956828,14.763629266559345,91.81208034670328
image_2_candidate_104.jpg,9.021438832652674,0.48538924183279875,5.125472192186862,9.201855057867322,16.96392483279617,121.6952557237243
image_2_candidate_475.jpg,9.0201465944082,0.48818894366606314,4.752874176483601,9.080188130306999,16.6733168788736,108.66066267653287
image_2_candidate_69.jpg,16.558867311140794,0.7434286109027249,5.271548523101956,7.605277822638635,16.139570982472396,59.2639456545013
image_2_candidate_480.jpg,23.245715768032895,0.8584330358878823,5.109347894205712,11.23549907574495,12.048226431348,70.771258717342
image_2_candidate_518.jpg,13.00033438730823,0.626755412888118,5.261167657794431,9.775324516258333,16.021537176890924,70.41598515383862
image_2_candidate_463.jpg,16.03588877740773,0.7719206743659189,5.12437820667401,10.502364749556943,15.722719155031688,78.18153982073875
image_2_candidate_673.jpg,9.819627401979098,0.5453621538483858,4.9542206376791,9.672521813419989,14.841544323204209,123.444120408039
image_2_candidate_17.jpg,15.327948654210633,0.7935284410036904,5.158153077238239,7.388734115564811,13.549547948050503,71.86096684063159
image_2_candidate_180.jpg,11.649305421044522,0.7189703712958314,5.266653288155794,7.451085829912784,12.739080161886736,65.01656409049986
image_2_candidate_448.jpg,16.214887648141335,0.7980919123499826,5.1307472684420645,9.818275098717995,14.440416239416809,79.99039428655897
image_2_candidate_665.jpg,9.772280778234746,0.540216661014174,4.949983064085245,9.537524569201636,15.572657306679641,120.1029333976536
image_2_candidate_282.jpg,12.507167793025701,0.674710646884645,5.254454039502889,7.271457244635924,13.96766954788161,59.011210206404144
image_2_candidate_78.jpg,17.716154038914386,0.8165278423481216,5.215977116022259,9.943729296583369,13.664963101298708,70.39131038138305
image_2_candidate_88.jpg,13.557513574108972,0.7266359998715752,5.193435376510024,6.365067285190033,14.211289960841365,69.46281281747554
image_2_candidate_130.jpg,16.101703127510326,0.7539524948527934,5.133370700641535,8.781737916316333,13.504301510936934,65.74440022004944
image_2_candidate_176.jpg,11.8013136161651,0.7238988069447007,5.28881185001228,7.485299738985263,13.361624674083869,63.805414937723754
image_2_candidate_441.jpg,16.07350274761971,0.7916147872559294,5.212846645852551,10.629138865392786,14.718686447748322,80.38545809099935
image_2_candidate_293.jpg,15.349560655124739,0.7516620293464215,5.188954479759559,8.957858526924392,16.14096899756517,80.33420758734724
image_2_candidate_905.jpg,14.813375782333633,0.7721939448896293,5.084569467115216,6.478433259529522,14.00684289858241,78.97086587218462
image_2_candidate_479.jpg,23.31388883340437,0.8600744971747334,5.118655200581998,10.651123177985724,11.815314830101471,70.38649412903806
image_2_candidate_852.jpg,14.197616218975337,0.7198036327016503,5.197729822713882,7.489266551633466,12.572022146830946,61.73774404084804
image_2_candidate_115.jpg,9.022361134551316,0.4853612866082371,5.135648216120899,9.431690807174947,17.57502423338296,122.532610561755
image_2_candidate_208.jpg,17.62738123220125,0.8080627591592288,5.230277313152328,10.05817246658217,14.676135036362858,78.8159971288419
image_2_candidate_636.jpg,17.370673780660034,0.8068914349994089,5.115264729131013,9.28343308313449,13.550577644889014,68.3971150583667
image_2_candidate_481.jpg,23.33444527186265,0.8588977248262873,5.11884902312886,10.149266830457547,11.525430108636282,70.18476490409637
image_2_candidate_900.jpg,13.538737641164087,0.698622559044724,5.100751150515862,11.924962431838996,14.353895871162209,76.50853596238937
image_2_candidate_701.jpg,9.595166691262724,0.5196985627311823,5.062652690336108,8.299090926268848,15.314556929977233,122.31825429381297
image_2_candidate_831.jpg,14.723723654191264,0.7635092471375785,5.151198429288343,8.224996289377293,14.061465484479141,66.95630782491901
image_2_candidate_70.jpg,16.77654217270406,0.7522766329327849,5.224328001495451,7.43887515913972,15.895896588622977,58.21226488935781
image_2_candidate_440.jpg,15.319262600653218,0.774803227595665,5.201330283423886,7.192020880091584,14.89586164103155,92.26668427568279
image_2_candidate_954.jpg,10.56567296998486,0.7061190757543927,5.273462385172024,11.495983945214485,11.878551628674087,61.682520696685856
image_2_candidate_650.jpg,9.774836501816496,0.5340701150067121,5.213935496751219,8.270387376582166,15.927378114209276,112.69983698491546
image_2_candidate_157.jpg,12.340448467577108,0.649732043866624,5.169617419363931,6.598581797178745,12.639990508995739,53.410039856789695
image_2_candidate_9.jpg,16.39056049545792,0.778573756873993,5.180553248967044,8.0490463309626,14.810518227015724,74.13572250922482
image_2_candidate_939.jpg,14.714956213103022,0.7376883241042491,5.263580338098109,8.744914072158965,14.276804035531418,62.25363461427446
image_2_candidate_394.jpg,15.10443031827224,0.7599524651865757,5.159906093962491,7.660058559681804,14.064134329984569,68.88214325952515
image_2_candidate_941.jpg,14.722201365170804,0.7351845084130052,5.29085751902312,8.818520648078891,14.353663247748704,62.5083796780965
image_2_candidate_669.jpg,9.706557191097621,0.5349364719726534,4.9485344886779785,8.282300434267002,14.71073340538577,120.65894674292599
image_2_candidate_297.jpg,14.846248520154148,0.7526370729844251,5.186958089703694,7.6301186950438815,15.682952823043708,98.6423690475898
image_2_candidate_653.jpg,9.691722052374887,0.5278567512836996,5.249580498319119,8.138983652526656,16.20604347942971,114.40404053116549
image_2_candidate_41.jpg,14.491912545865567,0.7544495224350353,5.125565547030419,9.876069580531668,15.260679337030483,99.71464718477932
image_2_candidate_584.jpg,13.768532658437618,0.6814052371386295,5.095290670869872,12.609849344421871,11.120349402988063,60.8556905539956
image_2_candidate_559.jpg,20.374237549520913,0.8186203461207846,5.10723141185008,9.65535136255129,12.010118489298216,71.29375301684797
image_2_candidate_603.jpg,17.846342348183466,0.8014034627696036,5.180795959895477,6.6524927559684786,13.634502861896369,73.77103040673876
image_2_candidate_366.jpg,14.88581882546486,0.792770459157034,5.1047947712941095,11.422105755053115,10.330202354093688,70.40952448381245
image_2_candidate_260.jpg,12.748030264860029,0.6575846368780425,5.0009544105269015,8.65941608546408,11.626037371781802,113.63495193892686
image_2_candidate_216.jpg,10.974471846359254,0.5434222110104255,4.904562527080998,10.381761275151563,12.412869090536848,70.40813883726014
image_2_candidate_271.jpg,13.948162420316324,0.7734376125290746,5.216702545934822,8.237939988307547,11.765693345023024,70.25313989129961
image_2_candidate_522.jpg,12.894186865561412,0.6267646468834268,5.273236327106133,9.570766732695663,16.40950057391191,70.14695628437607
image_2_candidate_326.jpg,11.291541616366793,0.6388468264118997,5.216905476991087,9.247301633573219,16.16943625196506,138.90679824136095
image_2_candidate_64.jpg,17.005907498458033,0.7587946129786678,5.26092933001928,7.427789915656331,15.70006817674255,58.42442430725373
image_2_candidate_26.jpg,15.184425820527103,0.7931099507903406,5.13902104459703,7.681955710718809,14.005562148969473,71.63155924003274
image_2_candidate_794.jpg,17.956270822430547,0.7778816034351039,5.332934384001419,7.0543479243892655,14.535656373566722,66.40059618679174
image_2_candidate_288.jpg,12.47832270520112,0.6763134674783654,5.241455729701556,7.478001634020095,15.196003361361967,61.92292492809008
image_2_candidate_670.jpg,9.95364760364879,0.5568091300010874,4.935359528288245,9.905229970012197,15.3257720227581,123.4602675397822
image_2_candidate_877.jpg,16.521134045427793,0.8058139238676527,5.281218427815475,8.402576358997793,12.58691251759105,68.16289801452172
image_2_candidate_918.jpg,15.099897180941538,0.7781081392943708,5.125560293556191,6.522107590709386,14.286366782902293,76.75615272692096
image_2_candidate_66.jpg,16.817638561642923,0.7534265867422866,5.241495469817892,8.16445504872304,16.68932895108677,56.41151135430789
image_2_candidate_202.jpg,18.113682937276394,0.8103720859434324,5.222729263245128,9.781079232971033,15.33781297311711,80.07255210757694
image_2_candidate_301.jpg,15.061150220435431,0.7578123189422011,5.203091400675476,7.688651230688599,15.775658203060077,95.47666474698406
image_2_candidate_537.jpg,15.765300709641021,0.7859606916554731,5.069864550605416,13.601967395904186,12.801073940629296,68.37786249652561
image_2_candidate_478.jpg,23.446590799799722,0.8597679724190165,5.10643828951288,10.511826314309547,11.898190986426007,70.86409179309487
image_2_candidate_770.jpg,14.832980102593734,0.7651232414044395,5.187802968546748,7.86755966948536,12.937585252221348,71.20034371321742
image_2_candidate_515.jpg,13.00192670417378,0.6297935735808273,5.300619280198589,8.547356950888938,16.495805955046585,69.2415043550069
image_2_candidate_140.jpg,18.585109381023816,0.8084744598759562,5.057774844230153,10.418208096792451,14.398699814847452,71.67879106257726
image_2_candidate_332.jpg,12.069428998024582,0.650103187213776,5.129783115466125,8.539349086857216,12.320357433867482,54.61301684579496
image_2_candidate_824.jpg,13.380920183487564,0.6882278208084527,5.291513025062159,6.942842356233282,14.368337327350897,76.92441309640435
image_2_candidate_526.jpg,15.491333340216277,0.7825118049408907,5.08411434025038,11.626793313245937,11.828856815415147,68.8440991566298
image_2_candidate_823.jpg,13.186174285124839,0.6813754785587375,5.279736958676949,7.25174155243936,14.063778745238542,76.72309677973522
image_2_candidate_268.jpg,13.92475887541619,0.7712319230306853,5.190421081380919,9.222967825352946,12.54678071214384,69.47288493707401
image_2_candidate_576.jpg,13.447569744960495,0.6746897303032342,5.07223539124243,12.615164975712887,10.930317665539443,59.23299294405058
image_2_candidate_734.jpg,18.177008808209536,0.8194124610346064,5.150159839307889,9.18564426961234,13.093215169863553,72.84742719076473
image_2_candidate_743.jpg,18.18549421518017,0.8204073257594947,5.18678787688259,8.248746970325538,13.194646302438203,72.29991833358883
image_2_candidate_756.jpg,13.127719690730329,0.7316832698150569,5.144470874569379,8.819742454351973,12.887472226264334,62.649846279777535
image_2_candidate_314.jpg,11.408615519045505,0.6365451659065137,5.138342511374503,9.10050247938699,17.535121302281638,143.87495490096768
image_2_candidate_657.jpg,9.683395875371616,0.5278264789588825,5.243780461605638,8.763490002012068,16.241778448298525,114.03632773702475
image_2_candidate_764.jpg,14.836625171218232,0.7612908547771857,5.21895399026107,8.660906149361752,12.023589682310066,70.04377691823197
image_2_candidate_698.jpg,9.532126948323178,0.5198733546282758,5.072115657385439,8.510436765807944,16.224749132305373,113.76962271614718
image_2_candidate_542.jpg,11.720060060128494,0.6635129845022552,5.098066002363339,8.186170898819988,14.03106800026546,117.50075327278694
image_2_candidate_947.jpg,14.785512030823131,0.7391205044958612,5.277959197643213,8.480751670884667,14.219231063028051,63.809873046504094
image_2_candidate_662.jpg,9.921451215238761,0.5538406242765729,4.944632769562304,9.754591708855761,14.906240560389433,123.93428907364944
image_2_candidate_517.jpg,12.852381830350847,0.6249072209966641,5.256770208477974,9.649292385114286,16.583725332862294,70.16323974874547
image_2_candidate_583.jpg,13.640750673863831,0.6772490148930256,5.091189946513623,12.907602498930801,11.324979778504956,59.713330850011175
image_2_candidate_935.jpg,14.589492621323199,0.7304913349641883,5.298923288239166,8.087761148725743,14.801052647403527,63.183901062235236
image_2_candidate_846.jpg,14.308904835423402,0.7215559336705354,5.177173433825374,8.383842837748718,12.788068097302224,62.274314886461866
image_2_candidate_490.jpg,23.21342127949247,0.860276234236653,5.101349601405673,11.57399439034231,11.94683881955269,70.5489227293167
image_2_candidate_914.jpg,14.965587667512024,0.774919516517087,5.111936477478594,6.429447717573947,14.687315954558644,78.14107250250731
image_2_candidate_871.jpg,20.86462764688296,0.8409238366565003,5.182110751862638,10.606977541495949,11.511465574778724,72.04219551108304
image_2_candidate_230.jpg,13.517790175227734,0.637278816521586,5.270283110905439,8.427394152110152,16.858441486630174,62.306016967527626
image_2_candidate_159.jpg,12.244093408286346,0.642868469751848,5.201511216117069,7.035498217981256,12.991446288366767,54.50308515919005
image_2_candidate_924.jpg,15.137643579257137,0.7733854411136142,5.2449376883450896,7.139062986438557,13.596231657487087,75.83698721858332
image_2_candidate_470.jpg,16.451530505378745,0.7844178742719263,5.088553239358589,10.434040455204947,15.870045571731042,75.324707748543
image_2_candidate_119.jpg,10.709521141966379,0.6237692340959025,5.099149255082011,7.180858825949823,15.974349369804875,112.4609061467221
image_2_candidate_897.jpg,12.774388233598966,0.6800951162874079,5.137987301568501,8.173299761539592,14.463302659553012,92.77601896398266
image_2_candidate_606.jpg,11.503017983508032,0.6457024748360376,5.2490682220086455,9.082019527176197,15.975200779374871,136.89436393838878
image_2_candidate_964.jpg,10.607166232441896,0.7064786599492138,5.323444553883746,10.526186572966271,11.613477622124693,63.453545723770844
image_2_candidate_267.jpg,13.846541923645322,0.7709183044650029,5.222618716361467,7.627353095613045,12.354831989520708,71.1109841269664
image_2_candidate_735.jpg,18.12294607657804,0.820756420361827,5.145947701414116,8.038227403923248,13.213144712681451,72.62044372272624

Photo 3 Min : Max (Locali),7.0256411914930865 : 21.58011280351772,0.3188155571099797 : 0.8451132178039975,2.567085281945765 : 4.480504464823753,13.621662286443746 : 26.69045560230215,4.169550712566447 : 28.38278367689158,43.76276035153023 : 52.102052096768375
image_3_candidate_240.jpg,20.01663480077908,0.8342496889754193,4.357314216787927,19.96999175293406,13.433441760568524,44.16835852186148
image_3_candidate_357.jpg,20.102521058990057,0.7288987618255108,4.44864388438873,20.80689303842089,21.5275058441316,45.0147169948425
image_3_candidate_195.jpg,21.58011280351772,0.8451132178039975,4.342667570221238,18.891802231811273,13.292816762685625,47.44413419595753
image_3_candidate_352.jpg,19.94545285742243,0.7213834989274668,4.42545282933861,25.244468806320103,21.52465075751162,44.65175919556566
image_3_candidate_167.jpg,12.762609016001093,0.6970536825983492,4.40978121291846,19.021676181077734,14.614494406201617,46.96119491707009
image_3_candidate_169.jpg,15.757828557214253,0.7941476731360181,4.470379368052818,21.80448057514286,13.473404323828609,46.900605809660874
image_3_candidate_190.jpg,21.194676712332686,0.8407133212272747,4.329929584171623,18.799696897889906,14.659530959248318,48.41152928416841
image_3_candidate_96.jpg,12.966929067865536,0.7572394980886642,4.41304621018935,21.05666123893124,15.254973196045635,47.63150778329509
