Filename,PSNR Score,SSIM Score,NIMA Score,NIQE Score,PIQE Score,BRISQUE Score
Min : Max (Globali),4.502617636575794 : 24.187302748040956,0.18033593130830974 : 0.926904963103491,2.1703996006399393 : 5.670275791082531,5.388773870449069 : 27.81625796487912,1.6925570037819033 : 46.72851718519276,20.51150341128914 : 157.94191320012186

Photo 1 Min : Max (Locali),10.234804074401001 : 23.708486923637885,0.4912541056660155 : 0.8468023198109548,2.4456124175339937 : 4.925966044422239,9.118150207487707 : 25.784089310802973,8.543527753284435 : 32.09661999540438,52.73063136974963 : 142.72891583808138
image_1_candidate_1387.jpg,23.708486923637885,0.8430659039182808,4.553714937297627,11.298504697917084,13.956264742417213,63.13226855234336
image_1_candidate_89.jpg,13.4955471420741,0.62601693218532,4.521347047761083,10.199283468454661,23.33038251366254,64.4270028550369
image_1_candidate_1066.jpg,10.234804074401001,0.6813950656373863,4.80810282099992,12.82932611032258,8.726593335504095,65.60610684094456
image_1_candidate_248.jpg,18.197835408435466,0.7882311429341756,4.822282646782696,12.673234940490719,8.840787138940867,66.60494190559984
image_1_candidate_1048.jpg,11.243569457988691,0.5090435090351568,4.522158868610859,24.906430312042517,23.064752285950483,142.72891583808138
image_1_candidate_409.jpg,15.766619486418126,0.7360616345657104,4.804668884724379,11.945998946590255,9.699838515393438,63.96845748622479
image_1_candidate_806.jpg,16.56829538559578,0.844452011562773,4.593034913297743,13.241782241682612,13.333613558273283,64.18255346930891
image_1_candidate_712.jpg,11.438432505052864,0.5177207691302238,4.500975953415036,22.31923208684401,25.143397971979027,121.11396814065694
image_1_candidate_1084.jpg,12.474673785577526,0.5992277346372298,4.779066051356494,9.969886864478996,19.7038066655914,99.20479601061777
image_1_candidate_593.jpg,15.974307615305799,0.7611219933461352,4.647138488478959,13.673033891429592,10.039577854062635,70.24420349419415
image_1_candidate_1198.jpg,13.505967233498577,0.6246761775774071,4.605365581810474,9.846822046820398,23.331793948358452,70.00697332521963
image_1_candidate_304.jpg,11.63383708628485,0.536792022675065,4.464064083062112,18.720501278490104,27.795931991379884,102.95336180507047
image_1_candidate_1219.jpg,12.164761977457072,0.5909920287256473,4.655812753364444,11.382567537449223,26.544403133388272,76.71586551063774
image_1_candidate_535.jpg,14.837225931385476,0.7076264362846026,4.7081235740333796,10.809055778191404,10.628409876998672,67.18225279222861
image_1_candidate_221.jpg,18.078907025276273,0.7718022889306962,4.823897892143577,13.239617080955068,9.781171101287617,68.36543857863569
image_1_candidate_534.jpg,14.615228252906471,0.702861473536721,4.758172549307346,11.424907624583744,11.624038624352925,67.68703884920433
image_1_candidate_844.jpg,12.327414892176884,0.7474006997134431,4.758100101724267,12.248778883831132,16.55901180090765,62.423579664056206
image_1_candidate_671.jpg,14.72795368238616,0.6622815413996767,4.719043270684779,9.858312741780237,18.764149959084925,60.58988428922771
image_1_candidate_549.jpg,17.731186133221616,0.7224643974243855,4.673986843787134,15.054930480798905,13.465874950628292,63.695968195328305
image_1_candidate_667.jpg,15.233347441670675,0.7366005680762839,4.890206367708743,11.062091235961356,10.087482451910162,63.60951903235946
image_1_candidate_638.jpg,16.680484077806035,0.7690216928500814,4.6141349552199244,12.082433836709216,9.37007824439236,68.92760783592269
